domain,timestamp,resource,response_code,response_length
econ824.usask.ca,[15/Dec/1995:20:03:56-0600],/dcs/courses/cai/html/glossary/em.html ,200,728.0
141.209.3.143,[15/Dec/1995:20:07:42-0600],/~keele/docs/wadokai.html,200,6397.0
ascl.usask.ca,[15/Dec/1995:20:13:20-0600],/ ,200,3272.0
broadway.sfn.saskatoon.sk.ca,[15/Dec/1995:20:24:21-0600],/~scottp/free.html,200,23068.0
econ824.usask.ca,[15/Dec/1995:20:32:36-0600],/dcs/courses/cai/html/examples/index.html ,200,2190.0
cancri.lib.ncsu.edu,[15/Dec/1995:20:42:20-0600],/~scottp/fn1.gif,200,2164.0
142.99.4.93,[15/Dec/1995:20:51:01-0600],/ ,200,3272.0
129.101.71.158,[15/Dec/1995:21:00:27-0600],/~macpherc/images/scarf.gif,200,673.0
dialup42.afn.org,[15/Dec/1995:21:06:25-0600],/~scottp/free.html,200,23068.0
ppp11.tst-medhat.com,[15/Dec/1995:21:14:20-0600],/history/logo.gif ,200,2273.0
192.139.219.226,[15/Dec/1995:21:20:13-0600],/history/tan_pape.gif ,200,18904.0
sask.usask.ca,[15/Dec/1995:21:27:10-0600],/search.html ,200,1838.0
geolab03.usask.ca,[15/Dec/1995:21:32:04-0600],/~zhaok/image/icon/post.gif,200,1395.0
fo-40.quiknet.com,[15/Dec/1995:21:39:47-0600],/~ladd/images/new1.gif,200,116.0
line020.abb.mindlink.net,[15/Dec/1995:21:44:43-0600],/~turner/paulchair2.GIF,200,60565.0
amherst-ts-11.nstn.ca,[15/Dec/1995:21:47:44-0600],/history/postit.gif ,200,1139.0
master.lis.ab.ca,[15/Dec/1995:21:55:09-0600],/wcvm/wcvm.gif ,200,40791.0
lights.innovplace.saskatoon.sk.ca,[15/Dec/1995:22:00:57-0600],/index.html ,304,0.0
dial187125.wbm.ca,[15/Dec/1995:22:06:56-0600],/ ,200,3272.0
daleth15.netaccess.on.ca,[15/Dec/1995:22:13:44-0600],/~maton/powp.html,200,43587.0
dialup129.cc.columbia.edu,[15/Dec/1995:22:22:54-0600],/dcs/courses/cai/html/unix_lesson/account.html ,200,1503.0
nsp.idirect.com,[15/Dec/1995:22:30:09-0600],/~lowey/icons/kevhead.gif,200,1783.0
watt.usask.ca,[15/Dec/1995:22:39:28-0600],/Harvest/brokers/www/ ,200,2174.0
206.14.89.35,[15/Dec/1995:22:46:16-0600],/dcs/courses/cai/html/glossary/br.html ,304,0.0
slip153-218.on.ca.ibm.net,[15/Dec/1995:22:51:24-0600],/~keele/docs/wadokai.html,200,6397.0
205.229.32.216,[15/Dec/1995:22:59:25-0600],/~lowey/encyclopedia/index.html,200,2460.0
131.128.20.76,[15/Dec/1995:23:06:02-0600],/~srivasta/top.gif,200,5061.0
204.194.170.32,[15/Dec/1995:23:09:52-0600],/~keele/images/yellowba.gif,200,326.0
paridss.usask.ca,[15/Dec/1995:23:14:10-0600],/images/logo.gif ,200,2273.0
nscnf11.oss.pacbell.com,[15/Dec/1995:23:18:37-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
ppp19-81.evansville.net,[15/Dec/1995:23:26:12-0600],/~macphed/finite/fe_resources/node73.html,200,3710.0
badger11.sasknet.sk.ca,[15/Dec/1995:23:32:00-0600],/search.html ,304,0.0
dial14.kwanza.com,[15/Dec/1995:23:43:53-0600],/~turner/alleps.html,200,856.0
bos1f.delphi.com,[15/Dec/1995:23:55:20-0600],/~lowey/encyclopedia/index.html,200,2460.0
pm069-08.dialip.mich.net,[16/Dec/1995:00:04:50-0600],/~gelowitz/f_zane.gif,200,19828.0
151.161.61.55,[16/Dec/1995:00:23:15-0600],/~scottp/free.html,200,23068.0
www.gnofn.org,[16/Dec/1995:00:31:03-0600],/~scottp/free.html,200,23068.0
silver.ad.hosei.ac.jp,[16/Dec/1995:00:37:41-0600],/~macphed/finite/fe_resources/node60.html,200,2022.0
slip178.ucs.orst.edu,[16/Dec/1995:00:44:40-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
watt.usask.ca,[16/Dec/1995:00:59:57-0600],/images/logo.gif ,200,2273.0
fester03.slip.yorku.ca,[16/Dec/1995:01:08:42-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
www.gnofn.org,[16/Dec/1995:01:19:38-0600],/~scottp/free.html,200,23068.0
europa147.europa.com,[16/Dec/1995:01:29:00-0600],/~ladd/images/hline.gif,200,2424.0
netinfo.ubc.ca,[16/Dec/1995:01:45:38-0600],/~lowey/encyclopedia/index.html,200,2460.0
srv1.freenet.calgary.ab.ca,[16/Dec/1995:02:04:19-0600],/~scottp/free.html,200,23068.0
ppp-04.c2.net,[16/Dec/1995:02:22:43-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
www-proxy.crl.research.digital.com,[16/Dec/1995:02:51:37-0600],/~ladd/images/hline.gif,200,2424.0
sask.usask.ca,[16/Dec/1995:03:07:18-0600],/agriculture/cropsci/blharvey.html ,200,725.0
async14-16.remote.ualberta.ca,[16/Dec/1995:03:55:45-0600],/~koehler/images/tower.gif,200,245.0
193.210.154.55,[16/Dec/1995:04:03:51-0600],/~lowey/encyclopedia/n/nostradamus.html,200,1555.0
ascl.usask.ca,[16/Dec/1995:04:22:37-0600],/search.html ,200,1838.0
bettong.client.uq.oz.au,[16/Dec/1995:04:54:43-0600],/~macphed/finite/fe_resources/mesh.html,200,2432.0
wabakimi.carleton.ca,[16/Dec/1995:05:06:26-0600],/library/gic/v2n1/macdonald/macdonald.html ,200,40020.0
hibees.demon.co.uk,[16/Dec/1995:05:20:57-0600],/~macpherc/hibs/cabpatch.html,200,15162.0
eng11.usask.ca,[16/Dec/1995:05:38:45-0600],/images/logo.gif ,304,0.0
annex1s35.urc.tue.nl,[16/Dec/1995:05:55:26-0600],/~lowey/Saskatoon/suggestions.html,200,1298.0
144.92.10.86,[16/Dec/1995:06:11:02-0600],/Harvest/cgi-bin/BrokerQuery.pl.cgi?query=funding&broker=www&caseflag=on&wordflag=on&errorflag=0&opaqueflag=on&descflag=on&verbose=on&maxresultflag=50 ,200,8663.0
ulstein.sdata.no,[16/Dec/1995:06:32:15-0600],/~mikulcik/gp.html,200,1107.0
dd30-147.compuserve.com,[16/Dec/1995:06:49:59-0600],/~turner/logo.GIF,200,6761.0
wfr-20-1.rz.uni-frankfurt.de,[16/Dec/1995:07:12:40-0600],/alternate_views.html ,200,5035.0
dyna-be-25.dial.eunet.ch,[16/Dec/1995:07:30:29-0600],/~lowey/encyclopedia/icons/book.gif,200,242.0
192.139.165.37,[16/Dec/1995:07:54:29-0600],POST /cgi-bin/mail?colin.chapdelaine ,302,0.0
194.73.130.3,[16/Dec/1995:08:04:15-0600],/~turner/pix.html,200,978.0
duke.usask.ca,[16/Dec/1995:08:16:43-0600],/ ,200,3272.0
ppp110.quadrant.net,[16/Dec/1995:08:29:06-0600],/medicine/index.html ,200,1424.0
mfpc26.infm.ulst.ac.uk,[16/Dec/1995:08:40:07-0600],/~macpherc/images/mike.gif,200,11612.0
ix-pat2-09.ix.netcom.com,[16/Dec/1995:08:55:19-0600],/~lowey/encyclopedia/b/index.html,200,588.0
dd41-145.compuserve.com,[16/Dec/1995:09:06:23-0600],/~scottp/free.html,200,23068.0
freenet.buffalo.edu,[16/Dec/1995:09:15:08-0600],/~scottp/free.html/,200,23068.0
sask.usask.ca,[16/Dec/1995:09:23:49-0600],/help/learnhtml.html ,200,3959.0
ak214.du.pipex.com,[16/Dec/1995:09:34:22-0600],/~macpherc/images/caution.gif,200,173.0
gp108011.usask.ca,[16/Dec/1995:09:46:38-0600],/ ,304,0.0
rorqual.cc.metu.edu.tr,[16/Dec/1995:09:56:23-0600],/~macphed/finite/fe_resources/node25.html,200,1559.0
128.100.159.196,[16/Dec/1995:10:04:42-0600],/archives/hold.html ,200,1290.0
cs101-15.u.washington.edu,[16/Dec/1995:10:08:46-0600],/dcs/courses/cai/html/char_lesson/index.html ,200,1449.0
ip217.slip.indy.net,[16/Dec/1995:10:10:51-0600],/~macpherc/images/gindex.gif,200,172.0
206.28.185.70,[16/Dec/1995:10:17:48-0600],/psychiatry/flo_sht.html ,200,1415.0
128.100.159.196,[16/Dec/1995:10:23:22-0600],/departments.html ,200,6613.0
zoi.lib.uwo.ca,[16/Dec/1995:10:26:48-0600],/library/gic/v2n1/board.html ,200,3500.0
206.108.71.140,[16/Dec/1995:10:34:43-0600],/~yeo/your_accident.html,200,1136.0
slip3.sos.on.ca,[16/Dec/1995:10:41:17-0600],/~scottp/free.html,200,23068.0
f-umbc9.umbc.edu,[16/Dec/1995:10:46:56-0600],/~scottp/free.html/,200,23068.0
tc-b02.telos.ca,[16/Dec/1995:10:51:44-0600],/~scottp/fn1.gif,200,2164.0
www07.btx.dtag.de,[16/Dec/1995:10:57:54-0600],/~lowey/encyclopedia/icons/index.gif,200,172.0
geol39.usask.ca,[16/Dec/1995:11:03:18-0600],/ ,304,0.0
206.55.136.74,[16/Dec/1995:11:10:07-0600],/~turner/prod.html,200,744.0
204.92.52.24,[16/Dec/1995:11:15:16-0600],/history/cjh/redball.gif ,200,326.0
interchg.ubc.ca,[16/Dec/1995:11:18:18-0600],/~lowey/encyclopedia/help.html,200,2570.0
srv1.freenet.calgary.ab.ca,[16/Dec/1995:11:22:56-0600],/~scottp/free.html,200,23068.0
gatekeeper.nytimes.com,[16/Dec/1995:11:26:41-0600],/history/hp_alpha.gif ,200,806.0
skorpio3.usask.ca,[16/Dec/1995:11:29:12-0600],/images/logo_32.gif ,200,1640.0
www-f6.proxy.aol.com,[16/Dec/1995:11:32:18-0600],/~keele/docs/pictures.html,200,906.0
broadway.sfn.saskatoon.sk.ca,[16/Dec/1995:11:38:35-0600],/~card/MoRPHeuS.html,200,5096.0
engp25.usask.ca,[16/Dec/1995:11:43:08-0600],/images/logo.gif ,304,0.0
ix-pat1-16.ix.netcom.com,[16/Dec/1995:11:47:53-0600],/~macpherc/images/mike.gif,200,11612.0
pc-prince-r.socsci.mcmaster.ca,[16/Dec/1995:11:49:37-0600],/physed/About.college.html ,200,2036.0
206.10.58.250,[16/Dec/1995:11:53:12-0600],/~scottp/fn1.gif,200,2164.0
140.211.119.165,[16/Dec/1995:12:00:24-0600],/~turner/sarahm,200,1162.0
image1.usask.ca,[16/Dec/1995:12:07:50-0600],/images/logo.gif ,304,0.0
allis.usask.ca,[16/Dec/1995:12:16:17-0600],/~tabill/00000004.jpg,200,12947.0
eng17.usask.ca,[16/Dec/1995:12:22:08-0600],/registrar/Current_Calendar/Coll_of_GS/GS_course_desc_Civil.html ,200,17346.0
eaj4.runit.sintef.no,[16/Dec/1995:12:24:31-0600],/~mikulcik/yelvein.jpg,200,10183.0
eng35.usask.ca,[16/Dec/1995:12:31:54-0600],/images/logo.gif ,200,2273.0
victoria.pe.net,[16/Dec/1995:12:40:38-0600],/~holtsg/photo/faq.html,200,48291.0
gw2.att.com,[16/Dec/1995:12:45:29-0600],/~keele/images/greenbal.gif,200,326.0
genie-open.gene.com,[16/Dec/1995:12:49:12-0600],/~mikulcik/caveman.gif,200,11134.0
pe4480.usask.ca,[16/Dec/1995:12:52:22-0600],/~thackert/pofp.htm,200,902.0
hamlet.uncg.edu,[16/Dec/1995:12:57:38-0600],/~ladd/auburn.html,200,1047.0
pe4480.usask.ca,[16/Dec/1995:13:02:03-0600],/~patilr/resume.html,200,2621.0
golden.ripco.com,[16/Dec/1995:13:04:20-0600],/~macpherc/images/mike.gif,200,11612.0
dial11.man.net,[16/Dec/1995:13:08:17-0600],/images/logo.gif ,200,2273.0
129.63.184.52,[16/Dec/1995:13:11:49-0600],/~keele/images/karate/icon/age_uke.gif,200,216.0
dial197169.wbm.ca,[16/Dec/1995:13:18:38-0600],/~dougallg/b_www.gif,200,781.0
dial-226.l734-telfair.dial.peach.net,[16/Dec/1995:13:22:25-0600],/dcs/courses/cai/html/unix_lesson/index.html ,200,1492.0
dial-226.l734-telfair.dial.peach.net,[16/Dec/1995:13:24:06-0600],/dcs/courses/cai/html/activities/pre_activity.html ,200,1075.0
dial-226.l734-telfair.dial.peach.net,[16/Dec/1995:13:27:25-0600],/dcs/courses/cai/html/examples/ol.html ,200,1127.0
sam.ksu.ksu.edu,[16/Dec/1995:13:30:49-0600],/~macphed/finite/finite.html,200,1641.0
ix-nyc20-02.ix.netcom.com,[16/Dec/1995:13:37:06-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
sask.usask.ca,[16/Dec/1995:13:44:22-0600],/ ,200,3272.0
pluto.bu.edu,[16/Dec/1995:13:48:42-0600],/~lowey/,200,1105.0
dynx4.flexnet.com,[16/Dec/1995:13:57:27-0600],/~turner/duesouth.html,200,2787.0
pe44077.usask.ca,[16/Dec/1995:14:02:33-0600],/ ,304,0.0
199.20.31.4,[16/Dec/1995:14:10:24-0600],/~lowey/encyclopedia/c/countries.html,200,1503.0
198.169.136.169,[16/Dec/1995:14:18:40-0600],/search/search_programs.html ,200,1894.0
ageng3.usask.ca,[16/Dec/1995:14:24:38-0600],/search/people.html ,200,2391.0
avernus14.magic.ca,[16/Dec/1995:14:28:06-0600],/search/people_uofs.html ,200,1914.0
brg-gate.ldgo.columbia.edu,[16/Dec/1995:14:31:12-0600],/~macphed/finite/fe_resources/node33.html,200,1817.0
free1-slip211.tele.queensu.ca,[16/Dec/1995:14:35:15-0600],/~lipishan/pic.html,200,158.0
eng16.usask.ca,[16/Dec/1995:14:38:21-0600],/images/logo_32.gif ,200,1640.0
tcn.ios.bc.ca,[16/Dec/1995:14:41:36-0600],/~keele/images/karate/icon/age_uke.gif,200,216.0
plato.nmia.com,[16/Dec/1995:14:43:47-0600],/dcs/courses/cai/html/examples/url.html ,200,1451.0
plato.nmia.com,[16/Dec/1995:14:47:07-0600],/dcs/courses/cai/html/bibliography/cai.html ,200,1565.0
205.189.131.34,[16/Dec/1995:14:54:10-0600],/~gelowitz/star.gif,200,1462.0
piweba5y-ext.prodigy.com,[16/Dec/1995:15:00:57-0600],/~turner/dsback.GIF,200,25037.0
c0181.usask.ca,[16/Dec/1995:15:04:18-0600],/images/logo.gif ,304,0.0
ppp246.dial.gov.bc.ca,[16/Dec/1995:15:12:55-0600],/registrar/Images/new_burst.gif ,200,342.0
p18-69.dialup.uvic.ca,[16/Dec/1995:15:17:00-0600],/~keele/images/lefarrow.gif,200,1289.0
128.233.13.249,[16/Dec/1995:15:26:24-0600],/images/earth_32.gif ,304,0.0
ppp26.rosenet.net,[16/Dec/1995:15:32:58-0600],/~maton/button.xbm,200,246.0
mars.ark.com,[16/Dec/1995:15:40:28-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
van-pm-1203.direct.ca,[16/Dec/1995:15:43:07-0600],/history/ ,200,6721.0
scorpion.rmplc.co.uk,[16/Dec/1995:15:45:19-0600],/agriculture/cropsci/winter_wheat/imgs/greenbal.gif ,200,332.0
yfn2.ysu.edu,[16/Dec/1995:15:49:42-0600],/~lowey/encyclopedia/index.html,200,2460.0
134.117.4.204,[16/Dec/1995:15:54:53-0600],/images/binocs_32.gif ,200,164.0
freenet.unbc.edu,[16/Dec/1995:15:59:52-0600],/~scottp/free.html,200,23068.0
www-c8.proxy.aol.com,[16/Dec/1995:16:04:31-0600],/~scottp/free.html,200,23068.0
p18-69.dialup.uvic.ca,[16/Dec/1995:16:08:18-0600],/~keele/images/karate/icon/ko_kutsu.gif,200,223.0
van-as-09c04.direct.ca,[16/Dec/1995:16:13:19-0600],/~lowey/Saskatoon/suggestions.html,200,1298.0
p18-69.dialup.uvic.ca,[16/Dec/1995:16:17:29-0600],/~keele/images/karate/sensei/small_shawnh.gif,200,41364.0
cnts4p12.uwaterloo.ca,[16/Dec/1995:16:20:01-0600],/archives/menu.html ,200,3769.0
al220-10.wcacc.pima.edu,[16/Dec/1995:16:24:50-0600],/~lowey/Saskatoon/icons/citynet.gif,200,776.0
irv-ca8-20.ix.netcom.com,[16/Dec/1995:16:32:13-0600],/dcs/courses/cai/html/introduction_lesson/skills.html ,200,1549.0
irv-ca8-20.ix.netcom.com,[16/Dec/1995:16:37:39-0600],/dcs/courses/cai/html/activities/pre_activity.html ,200,1075.0
128.233.14.201,[16/Dec/1995:16:42:07-0600],/ ,304,0.0
juno.usask.ca,[16/Dec/1995:16:49:25-0600],/ ,200,3272.0
ce01dial.stan-co.k12.ca.us,[16/Dec/1995:16:55:52-0600],/dcs/courses/cai/html/skeleton_lesson/index.html ,200,1515.0
alf.usask.ca,[16/Dec/1995:17:03:37-0600],/images/logo_32.gif ,200,1640.0
an075.du.pipex.com,[16/Dec/1995:17:08:08-0600],/~macpherc/images/mike.gif,200,11612.0
duke.usask.ca,[16/Dec/1995:17:11:51-0600],/ ,200,3272.0
indy3.indy.net,[16/Dec/1995:17:21:03-0600],/dcs/courses/cai/html/introduction_lesson/how_to_use.html ,200,1630.0
ix-pet-ca1-14.ix.netcom.com,[16/Dec/1995:17:28:56-0600],/images/question_32.gif ,200,214.0
burp.dialin.utoronto.ca,[16/Dec/1995:17:34:39-0600],/agriculture/cropsci/winter_wheat/imgs/ulogo.gif ,200,213.0
knaster.math.chalmers.se,[16/Dec/1995:17:40:40-0600],/~macphed/finite/fe_resources/node36.html,200,1893.0
duke.usask.ca,[16/Dec/1995:17:44:50-0600],/search.html ,200,1838.0
www-f3.proxy.aol.com,[16/Dec/1995:17:50:00-0600],/images/logo_32.gif ,200,1640.0
sask.usask.ca,[16/Dec/1995:17:58:23-0600],/ ,200,3272.0
duke.usask.ca,[16/Dec/1995:18:10:18-0600],/search.html ,200,1838.0
www-c9.proxy.aol.com,[16/Dec/1995:18:21:49-0600],/~lowey/encyclopedia/c/index.html,200,1492.0
fn1.freenet.edmonton.ab.ca,[16/Dec/1995:18:28:57-0600],/search/people.html ,200,2391.0
port149077.eos.net,[16/Dec/1995:18:37:09-0600],/~scottp/free.html,200,23068.0
screamer.gnn.com,[16/Dec/1995:18:46:33-0600],/~lowey/Saskatchewan/,200,1714.0
128.233.19.5,[16/Dec/1995:18:48:45-0600],/images/pages.gif ,200,133.0
econ824.usask.ca,[16/Dec/1995:19:00:06-0600],/images/logo.gif ,304,0.0
www-a2.proxy.aol.com,[16/Dec/1995:19:08:11-0600],/~scottp/free.html,200,23068.0
srt-8.dialup.ndak.net,[16/Dec/1995:19:14:55-0600],/~fowlerdb/winter_wheat/imgs/canada.gif,200,186.0
sask.usask.ca,[16/Dec/1995:19:24:29-0600],/search/index.html ,200,1708.0
dialport10.tkm.mb.ca,[16/Dec/1995:19:39:29-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
ppp110.quadrant.net,[16/Dec/1995:19:45:02-0600],/ ,304,0.0
ellen3.slip.yorku.ca,[16/Dec/1995:19:59:04-0600],/~lowey/Saskatoon/index.html,200,1723.0
204.214.238.6,[16/Dec/1995:20:05:33-0600],/dcs/courses/cai/html/ ,200,1712.0
www-f2.proxy.aol.com,[16/Dec/1995:20:11:52-0600],/~scottp/publish.html,200,271.0
ppp6.netcore.ca,[16/Dec/1995:20:20:35-0600],/~scottp/fn1.gif,200,2164.0
learn.senecac.on.ca,[16/Dec/1995:20:31:15-0600],/cusi/cusi.html ,200,14485.0
eng27.usask.ca,[16/Dec/1995:20:37:34-0600],/images/yahoo.gif ,200,926.0
slip22.vaxxine.com,[16/Dec/1995:20:43:34-0600],/~keele/images/underconstruction.gif,200,3358.0
burrow.cl.msu.edu,[16/Dec/1995:20:51:50-0600],/~maton/intro.html,200,16147.0
pm038-12.dialip.mich.net,[16/Dec/1995:21:08:01-0600],/dcs/courses/cai/html/ ,200,1712.0
helmholtz.usask.ca,[16/Dec/1995:21:19:27-0600],/search/people_departments.html ,200,3153.0
www.gnofn.org,[16/Dec/1995:21:27:46-0600],/~scottp/free.html,200,23068.0
ppp-66-157.dialup.winternet.com,[16/Dec/1995:21:41:26-0600],/images/question_32.gif ,304,0.0
line105.csranet.com,[16/Dec/1995:21:48:06-0600],/images/question_32.gif ,200,214.0
eng27.usask.ca,[16/Dec/1995:21:55:50-0600],/images/logo.gif ,200,2273.0
eng20.usask.ca,[16/Dec/1995:22:06:21-0600],/search/index.html ,200,1708.0
sask.usask.ca,[16/Dec/1995:22:15:12-0600],/ ,200,3272.0
piweba5y-ext.prodigy.com,[16/Dec/1995:22:26:15-0600],/~lowey/Saskatchewan/index.html,200,1714.0
cityroom1.isps.yale.edu,[16/Dec/1995:22:40:15-0600],/library/gic/index.html ,200,1220.0
virtual.science.gmu.edu,[16/Dec/1995:22:48:57-0600],/~macphed/finite/fe_resources/node101.html,200,1288.0
dax.cc.uakron.edu,[16/Dec/1995:22:54:43-0600],/~scottp/free.html,200,23068.0
allis.usask.ca,[16/Dec/1995:23:02:59-0600],/registrar/Current_Calendar/Coll_of_EN/EN_course_ME.html ,200,18617.0
aec589.usask.ca,[16/Dec/1995:23:06:34-0600],/agriculture/agec/ ,304,0.0
allis.usask.ca,[16/Dec/1995:23:13:26-0600],/~srivasta/mad/mad6.gif,200,7800.0
pc147.trlabs.ca,[16/Dec/1995:23:19:37-0600],/images/question_32.gif ,200,214.0
ras22.srv.net,[16/Dec/1995:23:34:03-0600],/~card/band/jackie.html,200,0.0
skul12.usask.ca,[16/Dec/1995:23:42:47-0600],/search/people_uofs.html ,200,1914.0
dialup8.tesser.com,[16/Dec/1995:23:53:46-0600],/images/letter_32.gif ,200,149.0
chaosnet10.idirect.com,[17/Dec/1995:00:04:05-0600],/dcs/courses/cai/html/ ,200,1712.0
cwis.usask.ca,[17/Dec/1995:00:10:50-0600],/registrar-bin/schedule ,200,1311.0
cwis.usask.ca,[17/Dec/1995:00:14:08-0600],/dcs/ ,200,3523.0
ts1-dl-14.voyageur.ca,[17/Dec/1995:00:19:56-0600],/library/gic/index.html ,200,1220.0
nntp1.reach.com,[17/Dec/1995:00:25:07-0600],/~lowey/professional/papers/index.html,200,4251.0
alfresco.usask.ca,[17/Dec/1995:00:33:21-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
sask.usask.ca,[17/Dec/1995:00:40:12-0600],/ ,200,3272.0
asgard.mlb.dmt.csiro.au,[17/Dec/1995:00:49:20-0600],/anatomy/altform.html ,200,5121.0
164.106.192.23,[17/Dec/1995:01:07:14-0600],/~keele/images/karate/wado_kanji.gif,200,2348.0
www-c4.proxy.aol.com,[17/Dec/1995:01:10:49-0600],/~turner/paulchair2.GIF,200,60565.0
interchg.ubc.ca,[17/Dec/1995:01:17:34-0600],/~lowey/encyclopedia/t/index.html,200,918.0
slip152-227.on.ca.ibm.net,[17/Dec/1995:01:31:21-0600],/cusi/cusi.html ,304,0.0
fortmacr11.ccinet.ab.ca,[17/Dec/1995:02:05:20-0600],/cgi-bin/cusi?query=mulder&service=http%3A%2F%2Fwebcrawler.com%2Fcgi-bin%2FWebQuery%3F_cusi-search-term-here_ ,302,132.0
163.236.73.131,[17/Dec/1995:02:13:53-0600],/dcs/courses/cai/html/skeleton_lesson/index.html ,200,1515.0
142.165.25.53,[17/Dec/1995:02:29:20-0600],/~dougallg/sm16sch.gif,200,7677.0
ts1-port-10.acs.ucalgary.ca,[17/Dec/1995:02:48:56-0600],/~turner/prod.html,200,744.0
lab414.biosci.arizona.edu,[17/Dec/1995:03:14:37-0600],/~keele/docs/wadokai.html,200,6397.0
d111.nnb.interaccess.com,[17/Dec/1995:03:23:09-0600],/dcs/courses/cai/html/introduction_lesson/description.html ,200,1520.0
d111.nnb.interaccess.com,[17/Dec/1995:03:29:53-0600],/dcs/courses/cai/html/glossary/h.html ,200,1268.0
d111.nnb.interaccess.com,[17/Dec/1995:03:37:29-0600],/dcs/courses/cai/html/char_lesson/iso-latin1.html ,200,4778.0
ad29-134.compuserve.com,[17/Dec/1995:03:51:18-0600],/~turner/dsquotes.tar,200,92160.0
rem-216-12.remote.eur.nl,[17/Dec/1995:04:46:44-0600],/images/worker_32.gif ,200,250.0
shooting_star.usask.ca,[17/Dec/1995:05:22:25-0600],/help/helpers/web_page/personal_pages/list.html ,200,1918.0
ppp7.blaze.net.au,[17/Dec/1995:05:34:31-0600],/~ladd/images/hline.gif,200,2424.0
cwis.usask.ca,[17/Dec/1995:06:26:22-0600],/httpd_docs/info/nonncsa/ ,200,136.0
www.power.uni-essen.de,[17/Dec/1995:06:44:17-0600],/chemistry/baranski.htm ,200,2232.0
kaarna.cc.jyu.fi,[17/Dec/1995:07:16:17-0600],/~lowey/Saskatoon/icons/weather.gif,200,286.0
131.32.32.195,[17/Dec/1995:07:40:18-0600],/~macphed/finite/fe_resources/node34.html,200,2254.0
140.112.169.153,[17/Dec/1995:07:52:42-0600],/anatomy/altschul.html ,200,2710.0
dial2.ctc-mundo.net,[17/Dec/1995:08:13:35-0600],/history/cjh/door2.gif ,200,260.0
freenet.buffalo.edu,[17/Dec/1995:08:24:16-0600],/~scottp/free.html/,200,23068.0
www-h7.proxy.aol.com,[17/Dec/1995:08:41:20-0600],/~ladd/images/new1.gif,200,116.0
dial60.lakeheadu.ca,[17/Dec/1995:08:55:06-0600],/archives/menu.html ,200,3769.0
magi03p52.magi.com,[17/Dec/1995:09:03:52-0600],/history/cjh/leaf.gif ,200,151.0
tatooine.vnet.net,[17/Dec/1995:09:18:39-0600],/~ladd/ratite_home.html,200,6655.0
www.gnofn.org,[17/Dec/1995:09:25:12-0600],/~scottp/free.html,200,23068.0
duke.usask.ca,[17/Dec/1995:09:36:24-0600],/ ,200,3272.0
200.26.25.2,[17/Dec/1995:09:51:34-0600],/~macphed/finite/fe_resources/node36.html,200,1893.0
www-proxy.crl.research.digital.com,[17/Dec/1995:09:57:45-0600],/~turner/DS_EG.HTM,200,37603.0
143.206.148.1,[17/Dec/1995:10:05:15-0600],/history/wallpape.gif ,200,322.0
pm2_05.gdi.net,[17/Dec/1995:10:20:00-0600],/~ladd/images/hline.gif,200,2424.0
badger3.sasknet.sk.ca,[17/Dec/1995:10:29:36-0600],/davs/DAVS.hr.gif ,200,4533.0
kodiak.usask.ca,[17/Dec/1995:10:36:47-0600],/~friesend/smiley.gif,200,89.0
nbslip113.cac.psu.edu,[17/Dec/1995:10:40:20-0600],/mlookup/white.html ,200,728.0
128.59.152.150,[17/Dec/1995:10:45:21-0600],/~turner/DS_DRINK.HTM,200,20290.0
zuaxp8.star.ucl.ac.uk,[17/Dec/1995:10:47:42-0600],/~turner/logo.GIF,200,6761.0
ad59-139.compuserve.com,[17/Dec/1995:10:52:37-0600],/~lowey/Saskatoon/about_saskatoon/weather.html,200,1397.0
www-h3.proxy.aol.com,[17/Dec/1995:11:02:27-0600],/~keele/images/karate/wado_kanji.gif,200,2348.0
ppp113.quadrant.net,[17/Dec/1995:11:13:02-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
ns1.maf.mobile.al.us,[17/Dec/1995:11:22:05-0600],/~scottp/free.html,200,23068.0
netlib2.cs.utk.edu,[17/Dec/1995:11:29:33-0600],/~macphed/finite/fe_resources/node2.html,200,2416.0
ag59031.usask.ca,[17/Dec/1995:11:38:29-0600],/ ,200,3272.0
198.53.24.69,[17/Dec/1995:11:44:57-0600],/cusi/cusi.html ,200,14485.0
eagle8.sasknet.sk.ca,[17/Dec/1995:11:49:51-0600],/search/people.html ,200,2391.0
vortex5.life.uiuc.edu,[17/Dec/1995:11:54:39-0600],/~ladd/uwisconsin.html,200,1479.0
broadway.sfn.saskatoon.sk.ca,[17/Dec/1995:12:13:00-0600],/~scottp/free.html,200,23068.0
sendit.sendit.nodak.edu,[17/Dec/1995:12:26:19-0600],/~scottp/free.html,200,23068.0
ix-lou-ky1-20.ix.netcom.com,[17/Dec/1995:12:31:12-0600],/~keele/images/karate/dovefist.gif,200,2348.0
